iso3c,location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths,demography_adjusted_ifr_percent,aged_65_older_pct
CHL,Chile,2021-12-20,10247.011192590733,10347.51408972722,57.402,36.908,4374.821492227119,24.875,TRUE,0.560182856455797,11.087
CHL,Chile,2020-02-17,0,1016.9893516635206,0.129,-8.778,0,NA,TRUE,0.560182856455797,11.087
CHL,Chile,2022-05-23,2982.240496557973,9752.172771876098,35.899,16.706,1378.6569708438421,11,TRUE,0.560182856455797,11.087
CHL,Chile,2022-05-16,7272.803787278127,8175.009190702286,40.741,20.063,649.0737726256908,12,TRUE,0.560182856455797,11.087
CHL,Chile,2021-11-01,4400.705897351081,6663.538444601702,28.492,20.675,2015.2348237545168,13.5,TRUE,0.560182856455797,11.087
CHL,Chile,2022-10-10,4514.240253618941,8223.564764452063,32.193,18.49,1201.928963445758,17.375,FALSE,0.560182856455797,11.087
CHL,Chile,2020-03-02,11.246327743514446,435.03651922134446,0.063,-6.751,0,NA,TRUE,0.560182856455797,11.087
CHL,Chile,2021-09-27,0,4082.773997173315,13.657,-0.848,0,10.75,TRUE,0.560182856455797,11.087
CHL,Chile,2020-01-13,0,234.56626436472985,0,-3.179,0,NA,TRUE,0.560182856455797,11.087
CHL,Chile,2020-06-01,38072.74670084968,38072.74670084968,213.277,96.076,11318.982591000324,49.375,TRUE,0.560182856455797,11.087
CHL,Chile,2020-11-09,3256.2581645943965,10306.634580945238,34.999,18.241,3180.5685937491567,42.625,TRUE,0.560182856455797,11.087
CHL,Chile,2021-06-28,19198.195510734302,22126.703552517705,107.545,86.251,11422.520211496172,117.625,TRUE,0.560182856455797,11.087
CHL,Chile,2022-06-27,6852.048319159658,12374.709293780394,50.269,36.026,3510.8179005031525,24.25,TRUE,0.560182856455797,11.087
CHL,Chile,2021-08-23,141.91794533482513,8523.109811334874,33.052,0.795,141.91794533482513,38.5,TRUE,0.560182856455797,11.087
CHL,Chile,2021-09-06,1283.1524415933623,6809.740705267389,22.433,7.188,0,27.875,TRUE,0.560182856455797,11.087
CHL,Chile,2020-08-10,2312.816226110685,17069.247817573138,56.93,12.956,2312.816226110685,66.375,TRUE,0.560182856455797,11.087
CHL,Chile,2021-07-12,13995.787107095548,17358.61761554515,79.603,65.171,8598.62086904133,109.625,TRUE,0.560182856455797,11.087
CHL,Chile,2021-10-04,3170.2148316995717,7919.021349683242,33.388,17.759,2448.307698449216,7.5,TRUE,0.560182856455797,11.087
CHL,Chile,2022-04-25,3313.7393952834705,8668.419506306633,34.814,18.563,1521.4674818725969,14.125,TRUE,0.560182856455797,11.087
CHL,Chile,2022-07-25,3383.895058826346,12165.134868845696,50.67,18.956,3383.895058826346,37.125,TRUE,0.560182856455797,11.087
CHL,Chile,2020-06-15,30887.592864715454,57501.58118689542,224.286,173.027,27628.478489900488,215.625,TRUE,0.560182856455797,11.087
CHL,Chile,2020-03-09,954.6882662272262,954.6882662272262,5.348,-8.345,0,NA,TRUE,0.560182856455797,11.087
CHL,Chile,2022-01-03,9213.955658436478,15727.721579596771,63.678,46.139,4226.834100173572,17.375,TRUE,0.560182856455797,11.087
CHL,Chile,2021-12-06,10183.28200204415,10830.035103865624,57.045,41.915,5343.612296418435,27.25,TRUE,0.560182856455797,11.087
CHL,Chile,2022-03-21,14751.25471043766,17111.73394460419,82.634,59.254,6919.704798759531,91.286,TRUE,0.560182856455797,11.087
CHL,Chile,2022-09-26,2319.0641859681928,10707.396577519681,39.009,12.991,2254.6209428664674,32.875,TRUE,0.560182856455797,11.087
CHL,Chile,2020-01-20,0,351.31385713073695,0,-3.942,0,NA,TRUE,0.560182856455797,11.087
CHL,Chile,2020-12-14,4486.749230245906,10468.90302410166,43.977,25.134,4448.368905406928,37.875,TRUE,0.560182856455797,11.087
CHL,Chile,2021-08-09,5529.08744761703,10466.939379575015,42.68,30.973,3358.5461931187424,72.375,TRUE,0.560182856455797,11.087
CHL,Chile,2020-10-26,5883.079001829557,11001.586230238916,37.904,29.129,3666.838383802067,46,TRUE,0.560182856455797,11.087
CHL,Chile,2020-12-07,5143.4990678393915,10409.10112260837,42.307,28.813,4791.292645014725,38.375,TRUE,0.560182856455797,11.087
CHL,Chile,2021-07-26,6268.667381607194,14512.582643880854,60.295,35.116,5903.6080127899395,75.625,TRUE,0.560182856455797,11.087
CHL,Chile,2020-09-28,4474.074797392103,14971.896949977088,48.965,25.063,4438.015143357343,51.5,TRUE,0.560182856455797,11.087
CHL,Chile,2020-02-03,1268.6928773517009,1268.6928773517009,7.107,-3.066,0,NA,TRUE,0.560182856455797,11.087
CHL,Chile,2022-01-31,21210.038584851885,25847.988443649483,118.815,87.204,9298.749399359802,26.125,TRUE,0.560182856455797,11.087
CHL,Chile,2022-10-31,4144.539543193252,25714.639128976385,44.416,20.375,0,16,FALSE,0.560182856455797,11.087
CHL,Chile,2020-08-17,7081.616215638382,14884.068485694403,53.586,33.463,4058.496210298427,54.5,TRUE,0.560182856455797,11.087
CHL,Chile,2021-01-25,13384.022580476118,18904.005858015065,78.953,63.143,7316.360993141897,65.25,TRUE,0.560182856455797,11.087
CHL,Chile,2020-05-25,27814.667693654224,29991.635421148807,155.813,68.303,7228.889555136784,38.875,TRUE,0.560182856455797,11.087
CHL,Chile,2020-01-06,0,315.2542030959763,0,-3.193,0,NA,TRUE,0.560182856455797,11.087
CHL,Chile,2021-09-13,2583.6206576489612,6326.327125435054,22.695,13.156,0,20.375,TRUE,0.560182856455797,11.087
CHL,Chile,2020-04-27,215.28684537584795,6962.904978345729,12.937,0.295,0,8.125,TRUE,0.560182856455797,11.087
CHL,Chile,2022-02-21,31425.988491293865,31425.988491293865,176.043,122.571,15154.515890955108,116.625,TRUE,0.560182856455797,11.087
CHL,Chile,2020-03-23,1764.4238637602664,1764.4238637602664,9.884,-11.275,0,1,TRUE,0.560182856455797,11.087
CHL,Chile,2021-11-29,13001.290410919057,13001.290410919057,72.831,44.222,5446.078838081567,28.25,TRUE,0.560182856455797,11.087
CHL,Chile,2020-09-14,2344.591564814583,14693.773479748586,43.288,13.134,2344.591564814583,52.625,TRUE,0.560182856455797,11.087
CHL,Chile,2022-01-10,11447.869077203775,18417.736067962156,70.948,52.58,5292.736051864441,15.375,TRUE,0.560182856455797,11.087
CHL,Chile,2022-07-18,12232.969861584355,13183.552325619505,68.527,38.463,3394.6058471535025,38.5,TRUE,0.560182856455797,11.087
CHL,Chile,2020-07-13,7495.945210760557,30294.21519139098,112.656,41.991,7495.945210760557,89.5,TRUE,0.560182856455797,11.087
CHL,Chile,2022-06-06,7209.074596731545,11147.788490904604,44.621,31.32,1878.67227258327,14.25,TRUE,0.560182856455797,11.087
CHL,Chile,2021-01-04,9344.627276027788,15473.161843688016,60.937,51.522,6038.563945712112,40.5,TRUE,0.560182856455797,11.087
CHL,Chile,2020-09-07,3964.0627598806627,13123.750424126212,39.705,21.604,1245.8431955871001,51,TRUE,0.560182856455797,11.087
CHL,Chile,2020-07-20,5940.381719379844,25155.00043888245,97.542,33.277,5625.663055700225,85.286,TRUE,0.560182856455797,11.087
CHL,Chile,2020-09-21,3728.0683904056455,11899.864344609785,40.361,20.884,2474.906156128322,43.625,TRUE,0.560182856455797,11.087
CHL,Chile,2022-05-02,7400.440681510077,7707.304767083113,41.456,22.527,1118.3848144939363,20.75,TRUE,0.560182856455797,11.087
CHL,Chile,2020-12-21,9797.515109127728,10607.250706660767,54.884,40.587,4954.810680142649,38.875,TRUE,0.560182856455797,11.087
CHL,Chile,2021-10-18,2736.784930727301,5702.245192239396,21.617,13.501,455.565530181728,7,TRUE,0.560182856455797,11.087
CHL,Chile,2020-08-31,2204.2802377288313,13544.684405383468,45.666,12.348,2204.2802377288313,54.625,TRUE,0.560182856455797,11.087
CHL,Chile,2020-10-05,7527.899062603241,14845.866673994211,45.295,33.22,4293.9550403570865,49.5,TRUE,0.560182856455797,11.087
CHL,Chile,2022-03-07,23338.98627801305,27679.533247593266,132.805,110.928,15258.053511450955,128.25,TRUE,0.560182856455797,11.087
CHL,Chile,2020-06-22,25066.814948322193,49065.40727414931,198.346,140.42,22839.328002551192,147.375,TRUE,0.560182856455797,11.087
CHL,Chile,2020-11-16,3734.4948634019397,10420.168937213099,39.475,20.92,3734.4948634019397,40,TRUE,0.560182856455797,11.087
CHL,Chile,2022-01-24,14987.427593051463,26056.670302890252,106.725,77.953,9214.66971099162,17.625,TRUE,0.560182856455797,11.087
CHL,Chile,2022-05-30,12991.650701424614,12991.650701424614,72.777,24.576,71.583768653163375,10.625,TRUE,0.560182856455797,11.087
CHL,Chile,2022-08-15,8069.8649519573655,13017.89213282615,52.212,38.941,3036.5084907489004,27.875,TRUE,0.560182856455797,11.087
CHL,Chile,2021-02-08,13353.496833743722,20841.94449267527,87.479,72.455,10384.644822594695,75.5,TRUE,0.560182856455797,11.087
CHL,Chile,2020-03-30,2529.5311765968204,2529.5311765968204,14.17,-11.502,0,0.875,TRUE,0.560182856455797,11.087
CHL,Chile,2022-11-09,6016.249803363869,39275.211203711806,57.278,30.188,0,24.125,FALSE,0.560182856455797,11.087
CHL,Chile,2020-07-27,5449.4705877185,22957.50370042749,90.662,30.527,5449.4705877185,85.5,TRUE,0.560182856455797,11.087
CHL,Chile,2022-10-24,4084.023589144817,24385.965836992607,42.456,17.962,0,14.5,FALSE,0.560182856455797,11.087
CHL,Chile,2022-02-07,25871.730691108016,26338.89957531083,144.929,89.612,8756.247970589318,47,TRUE,0.560182856455797,11.087
CHL,Chile,2022-08-01,2867.456548318611,12591.245731127745,54.352,16.063,2867.456548318611,36.25,TRUE,0.560182856455797,11.087
CHL,Chile,2020-11-02,5028.71511960003,10330.73385468134,36.142,27.612,3531.1683983247494,44.75,TRUE,0.560182856455797,11.087
CHL,Chile,2022-11-07,5193.125720421885,29217.602451372954,50.572,25.023,0,22,FALSE,0.560182856455797,11.087
CHL,Chile,2021-06-07,17540.52250396803,29205.10653165794,124.113,98.259,13843.693912849923,111.25,TRUE,0.560182856455797,11.087
CHL,Chile,2021-03-22,20441.361009239612,24545.556583067242,114.509,87.475,12268.136949925187,85.625,TRUE,0.560182856455797,11.087
CHL,Chile,2022-04-04,10454.264946721214,11548.37197434026,58.563,39.316,3942.1056438099913,52.125,TRUE,0.560182856455797,11.087
CHL,Chile,2020-03-16,2720.7187482365657,2720.7187482365657,15.241,-8.824,0,NA,TRUE,0.560182856455797,11.087
CHN,China,2020-12-07,0,643625.8081899566,1197.872,-178.829,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-05-30,139925.9409559492,990546.273162712,1698.726,368.155,0,0.375,FALSE,0.497013631102855,10.641
CHN,China,2021-02-08,0,236300.36009152295,8.458,-729.866,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-12-13,193659.07487571743,804673.90625195,1917.312,712.159,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-04-12,68192.09349408386,481473.7162620757,892.867,55.026,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-10-04,302103.98790637415,1063867.8034377208,2312.643,1202.171,79424.38100219992,0,FALSE,0.497013631102855,10.641
CHN,China,2020-11-30,0,633108.1892095665,1261.747,-166.862,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-07-20,896.3536855346439,1177143.9722926328,2285.487,4.455,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-08-30,571329.199502852,1136200.2260319015,2839.584,1221.626,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-09-19,145316.93997956652,1005772.4149150172,1857.445,326.778,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-01-04,49024.409946128,341374.94302422437,609.202,-332.291,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-01-13,0,41810.32209094402,-93.204,-1256.894,0,NA,TRUE,0.497013631102855,10.641
CHN,China,2021-05-31,19922.994824161713,800182.0777380194,1583.926,99.02,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-06-01,2269.555459670209,642330.8738869036,1158.02,11.28,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-12-06,230053.65013085087,930475.888505955,1987.977,627.635,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-11-08,284706.2759345458,1237178.5430423133,2727.135,1234.092,16110.624536056119,0,FALSE,0.497013631102855,10.641
CHN,China,2022-08-22,397157.9201198011,1108307.83207635,2445.687,1112.457,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-02-28,604569.5353128393,1310645.5421646042,3186.445,1400.106,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-05-16,103058.34044499262,978187.658397217,1646.968,304.002,0,3.625,FALSE,0.497013631102855,10.641
CHN,China,2021-05-17,2635.7425994396935,747443.0815422076,890.79,13.1,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-08-08,384361.6916021091,1118474.9576515323,2540.331,1116.2,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-04-26,66056.33718163714,563066.4482561963,900.925,-2.766,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-09-05,150135.1176916873,995300.6699279608,1655.101,373.573,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-03-02,0,0,-725.635,-2184.699,0,58.625,TRUE,0.497013631102855,10.641
CHN,China,2021-06-14,36261.58091481059,739501.045845438,1652.582,180.225,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-09-07,11030.280976067395,641703.7281096171,1098.629,54.822,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-08-01,392659.0495454903,1172090.1873603638,2691.908,1215.954,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-10-19,41411.94267515084,595096.5556894179,1275.876,205.823,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-12-27,52777.42572531492,685240.3610023315,1559.202,262.311,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-08-29,237788.8504541684,1171134.8815693606,1852.555,507.603,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-01-06,0,37429.95933274543,-90.827,-1008.939,0,NA,TRUE,0.497013631102855,10.641
CHN,China,2020-07-13,0,1140310.5760749513,2286.745,-53.35,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-10-05,43175.073392623366,690377.0410453617,1443.509,214.586,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-06-22,10001.938958835619,700543.9654188188,1477.247,49.711,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-11-22,256989.73228677365,1203841.6304042551,2510.96,1134.628,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-08-16,216096.6888607797,1230968.2505938932,2625.578,1074.03,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-04-25,225163.03979767679,1069810.8999951442,2145.348,553.766,0,20,FALSE,0.497013631102855,10.641
CHN,China,2022-04-18,319306.33300308365,1199005.7469403213,2419.324,909.521,0,1.25,FALSE,0.497013631102855,10.641
CHN,China,2022-03-21,532426.644743748,1494404.888557861,3457.498,1586.63,91937.92109605888,0.25,FALSE,0.497013631102855,10.641
CHN,China,2022-10-24,81645.44684610945,900582.1409903556,1388.811,-145.306,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-10-18,300678.4736837001,1055075.6904522004,2408.898,1171.077,49449.75039309102,0,FALSE,0.497013631102855,10.641
CHN,China,2021-07-05,84742.54500131367,1010038.6962950568,1979.416,421.182,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-02-21,533176.5235733748,1108687.4997317046,2682.095,835.647,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-05-24,979.8524014710922,759061.2739591578,1186.369,4.87,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-07-26,54794.473019924306,1069865.4256626596,2076.549,272.336,0,0.429,FALSE,0.497013631102855,10.641
CHN,China,2021-11-01,297770.505150135,1225657.329856885,2653.842,1366.99,57209.094923426266,0,FALSE,0.497013631102855,10.641
CHN,China,2021-02-22,0,284989.97036700463,163.522,-640.17,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-04-11,538311.9964060541,1459568.0170588242,2977.29,1045.641,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-07-12,87282.11317613258,986275.7665464443,1868.312,433.804,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-08-09,194352.6172223028,1209837.6430153928,2591.798,965.959,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-06-06,139962.55966992615,969918.0662919063,1868.673,363.313,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-02-01,0,272099.9818453936,105.222,-650.754,0,0.125,FALSE,0.497013631102855,10.641
CHN,China,2021-08-23,561424.6421789882,1257385.0310972088,2790.357,1141.066,32125.87945439205,0,FALSE,0.497013631102855,10.641
CHN,China,2020-06-15,8442.62558893809,721136.7607859984,1355.04,41.961,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-10-10,122449.76031131312,906089.6358128338,1446.158,-50.198,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-06-27,152718.1454391382,1013452.4859656442,1832.821,404.16,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-05-10,41683.967407551034,610635.7673260536,765.112,-76.892,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-08-24,61227.696979808636,909699.7983671656,1822.923,304.31,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-03-14,788989.8293732078,1476144.2223868729,3921.387,1552.826,42780.516809608,0,FALSE,0.497013631102855,10.641
CHN,China,2020-05-11,0,490413.7125155798,386.22,-335.485,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-07-06,0,1144939.624165433,2394.424,-37.828,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-09-26,142508.36509822463,1071527.3519123825,1630.352,338.329,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-02-07,482131.64590331,1013873.8023781043,2546.565,1045.239,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-04-27,0,97717.239449212,-139.512,-695.723,0,0.125,FALSE,0.497013631102855,10.641
CHN,China,2020-10-26,60814.428636354496,642617.7875469648,1347.582,302.256,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-09-27,290599.67566585785,1261068.0286760442,2487.721,1151.717,15927.732167896524,0,FALSE,0.497013631102855,10.641
CHN,China,2021-04-05,67088.70323337187,576956.6105535184,793.923,-0.761,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-10-03,113688.8335931908,963769.3415713813,1446.419,-84.9,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-01-18,5667.852597421082,359341.04986959597,602.318,-329.944,0,0.125,FALSE,0.497013631102855,10.641
CHN,China,2021-03-22,5356.995932067316,371337.3003280992,545.183,-276.672,0,0,FALSE,0.497013631102855,10.641
CHN,China,2022-11-09,135750.60275567646,918772.3865575423,1802.994,-330.56,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-01-11,40160.46794472986,339380.22912110644,506.977,-278.109,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-06-21,53548.22953435717,874556.6978424531,1917.819,266.142,0,0,FALSE,0.497013631102855,10.641
CHN,China,2020-01-01,0,37113.06661563722,-92.61,-1008.939,0,NA,TRUE,0.497013631102855,10.641
CHN,China,2022-05-23,105304.95890799594,964427.8748177909,1594.091,270.23,0,1.375,FALSE,0.497013631102855,10.641
CHN,China,2020-11-09,109605.84698476104,842396.2116913354,1819.981,309.375,0,0,FALSE,0.497013631102855,10.641
CHN,China,2021-01-25,0,271545.4698908855,382.339,-389.549,0,0.125,FALSE,0.497013631102855,10.641
CHN,China,2020-09-21,10729.283195245886,466434.89331588335,1085.695,53.326,0,0,FALSE,0.497013631102855,10.641
